interaction_id,pdb_id,structure_title,release_date,resolution,chain_A_id,chain_B_id,interface_area,num_contacts,num_hbonds,num_salt_bridges,source_url
511,8ib2,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, Pointed-end segment, headpiece domain of dematin optimized",2023-04-26,3.8 Å,8ib2_D,8ib2_B,1166.87 Å²,93,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965336/1987975/72495917/2132219
515,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_B,3tpq_M,1139.16 Å²,88,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965848/534047/18570635/654427
517,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_B,3tpq_A,203.24 Å²,19,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965848/534038/18570646/654422
52,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_H,8iai_F,1151.69 Å²,90,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965314/1987901/72502519/2132182
520,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_F,8f8s_E,413.65 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966104/2005871/73121165/2147426
521,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_G,8f8s_E,1163.73 Å²,92,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966104/2005873/73121166/2147427
524,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_E,8ord_D,469.26 Å²,44,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966616/2052615/73740682/2185995
529,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_C,3tpq_M,658.95 Å²,57,5.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965849/534043/18570634/654423
53,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_F,8iai_P,1218.36 Å²,97,10.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965314/1987903/72502526/2132183
530,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_C,3tpq_B,116.56 Å²,10,1.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965849/534050/18570644/654425
533,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_E,8f8s_D,393.55 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966105/2005867/73121162/2147424
534,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_F,8f8s_D,1160.06 Å²,94,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966105/2005869/73121163/2147425
538,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_D,8ord_C,1054.26 Å²,95,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966617/2052613/73740680/2185994
54,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_F,8iai_R,343.54 Å²,27,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965314/1987905/72502528/2132184
541,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_G,7ztc_H,386.37 Å²,33,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965338/1861951/68768310/2027745
545,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_D,3tpq_M,1007.59 Å²,86,5.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965850/534041/18570633/654426
546,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_A,3tpq_D,403.74 Å²,37,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965850/534046/18570643/654424
549,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_D,8f8s_C,378.65 Å²,32,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966106/2005863/73121158/2147422
550,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_E,8f8s_C,1166.84 Å²,94,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966106/2005865/73121159/2147423
553,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_C,8ord_B,483.69 Å²,41,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966618/2052611/73740677/2185993
556,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_F,7ztc_G,386.37 Å²,32,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965339/1861947/68768308/2027743
557,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_F,7ztc_H,932.45 Å²,80,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965339/1861949/68768309/2027744
561,3tpq,Crystal structure of wild-type MAL RPEL domain in complex with five G-actins,2011-10-12,3.5 Å,3tpq_E,3tpq_M,577.95 Å²,55,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965851/534051/18570632/654420
563,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_C,8f8s_B,342.67 Å²,31,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966107/2005859/73121153/2147420
564,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_D,8f8s_B,1147.45 Å²,94,7.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966107/2005861/73121154/2147421
566,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_A,8ord_B,1072.52 Å²,94,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966619/2052603/73740673/2185989
567,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_A,8ord_C,454.05 Å²,35,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966619/2052605/73740674/2185990
568,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_D,8ord_A,446.90 Å²,39,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966619/2052607/73740675/2185991
569,8ord,Cryo-EM map of zebrafish cardiac F-actin,2023-08-02,3.9 Å,8ord_E,8ord_A,1080.93 Å²,96,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966619/2052609/73740676/2185992
572,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_E,7ztc_F,391.25 Å²,31,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965340/1861943/68768305/2027741
573,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_E,7ztc_G,949.98 Å²,79,3.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965340/1861945/68768306/2027742
577,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_B,8f8s_A,329.55 Å²,27,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966108/2005855/73121147/2147418
578,8f8s,Cryo-EM structure of the free pointed end of F-actin,2023-06-07,2.8 Å,8f8s_C,8f8s_A,1062.73 Å²,94,6.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966108/2005857/73121148/2147419
583,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_D,7ztc_E,372.10 Å²,32,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965341/1861939/68768301/2027739
584,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_D,7ztc_F,934.35 Å²,81,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965341/1861941/68768302/2027740
595,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_C,7ztc_D,362.59 Å²,30,1.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965342/1861935/68768296/2027737
596,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_C,7ztc_E,918.54 Å²,76,2.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965342/1861937/68768297/2027738
6,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_H,8iai_R,1218.28 Å²,100,7.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965312/1987919/72502559/2132191
60,5jlf,Structure of the F-actin-tropomyosin complex (Reprocessed),2016-06-15,3.6 Å,5jlf_E,5jlf_D,1134.09 Å²,106,4.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965826/769981/23566352/888847
603,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_G,8f8r_F,425.14 Å²,41,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966110/2005853/73121146/2147417
606,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_B,7ztc_C,385.21 Å²,31,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965343/1861931/68768290/2027735
607,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_B,7ztc_D,930.38 Å²,80,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965343/1861933/68768291/2027736
612,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_F,8f8r_E,429.17 Å²,37,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966111/2005849/73121144/2147415
613,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_G,8f8r_E,1198.93 Å²,97,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966111/2005851/73121145/2147416
615,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_A,7ztc_B,389.06 Å²,33,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965344/1861927/68768283/2027733
616,7ztc,Non-muscle F-actin decorated with non-muscle tropomyosin 1.6,2023-01-11,3.9 Å,7ztc_A,7ztc_C,927.24 Å²,81,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965344/1861929/68768284/2027734
622,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_E,8f8r_D,426.09 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966112/2005845/73121141/2147413
623,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_F,8f8r_D,1179.26 Å²,98,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966112/2005847/73121142/2147414
63,8c4e,F-actin decorated by SipA426-685,2024-01-17,2.6 Å,8c4e_F,8c4e_E,402.65 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966082/2144659/75903850/2262580
635,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_D,8f8r_C,423.13 Å²,37,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966113/2005841/73121137/2147411
636,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_E,8f8r_C,1215.24 Å²,101,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966113/2005843/73121138/2147412
64,8c4e,F-actin decorated by SipA426-685,2024-01-17,2.6 Å,8c4e_G,8c4e_E,1175.72 Å²,95,7.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966082/2144661/75903851/2262581
644,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_C,8f8r_B,422.13 Å²,34,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966114/2005837/73121132/2147409
645,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_D,8f8r_B,1194.06 Å²,99,6.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966114/2005839/73121133/2147410
65,8c4e,F-actin decorated by SipA426-685,2024-01-17,2.6 Å,8c4e_E,8c4e_K,1119.27 Å²,105,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966082/2144663/75903853/2262582
653,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_B,8f8r_A,421.45 Å²,34,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966115/2005833/73121126/2147407
654,8f8r,Cryo-EM structure of the free barbed end of F-actin,2023-06-07,3.3 Å,8f8r_C,8f8r_A,1177.43 Å²,98,6.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966115/2005835/73121127/2147408
66,8c4e,F-actin decorated by SipA426-685,2024-01-17,2.6 Å,8c4e_E,8c4e_L,916.11 Å²,69,7.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966082/2144665/75903854/2262583
660,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_N,7pdz_O,428.47 Å²,38,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965348/1647703/58640765/1774707
663,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_E,9az6_L,1687.62 Å²,134,4.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965604/2427063/90462582/2545578
666,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_F,8f8q_G,345.56 Å²,28,1.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966116/2005827/73121123/2147404
667,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_F,8f8q_H,1012.63 Å²,75,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966116/2005829/73121124/2147405
675,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_L,7pdz_N,390.78 Å²,36,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965349/1647699/58640758/1774705
676,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_L,7pdz_O,1164.72 Å²,98,8.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965349/1647701/58640759/1774706
679,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_E,9az6_D,411.21 Å²,35,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965605/2427059/90462567/2545576
68,9ug2,Severed and capped actin fragment by two G1G3 domains of gelsolin,2026-04-15,2.9 Å,9ug2_D,9ug2_B,2059.58 Å²,179,9.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966594/2792566/100922617/2860211
680,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_D,9az6_J,1647.70 Å²,137,5.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965605/2427061/90462572/2545577
683,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_F,8f8q_E,418.04 Å²,32,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966117/2005821/73121120/2147401
684,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_E,8f8q_G,983.30 Å²,71,2.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966117/2005823/73121121/2147402
685,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_E,8f8q_H,151.70 Å²,9,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966117/2005825/73121122/2147403
693,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_K,7pdz_L,418.17 Å²,40,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965350/1647695/58640750/1774703
694,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_K,7pdz_N,1196.75 Å²,100,11.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965350/1647697/58640751/1774704
697,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_D,9az6_C,415.91 Å²,34,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965606/2427049/90462557/2545571
698,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_E,9az6_C,1174.43 Å²,101,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965606/2427051/90462558/2545572
699,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_C,9az6_H,1721.53 Å²,132,3.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965606/2427053/90462561/2545573
7,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_H,8iai_T,301.13 Å²,26,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965312/1987921/72502561/2132192
70,9ug2,Severed and capped actin fragment by two G1G3 domains of gelsolin,2026-04-15,2.9 Å,9ug2_D,9ug2_E,408.43 Å²,34,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966594/2792573/100922623/2860215
700,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_C,9az6_L,455.87 Å²,41,1.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965606/2427055/90462565/2545574
701,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_C,9az6_M,219.53 Å²,22,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965606/2427057/90462566/2545575
704,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_E,8f8q_D,418.58 Å²,35,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966118/2005817/73121116/2147399
705,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_F,8f8q_D,1175.70 Å²,99,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966118/2005819/73121117/2147400
71,9ug2,Severed and capped actin fragment by two G1G3 domains of gelsolin,2026-04-15,2.9 Å,9ug2_D,9ug2_F,1128.58 Å²,100,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966594/2792575/100922624/2860216
711,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_J,7pdz_E,130.90 Å²,10,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965351/1647682/58640710/1774696
712,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_J,7pdz_F,785.12 Å²,66,5.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965351/1647686/58640721/1774698
714,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_J,7pdz_K,407.45 Å²,39,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965351/1647691/58640741/1774701
715,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_J,7pdz_L,1206.67 Å²,107,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965351/1647693/58640742/1774702
717,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_C,9az6_B,417.09 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965607/2427039/90462546/2545566
718,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_D,9az6_B,1198.35 Å²,99,6.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965607/2427041/90462547/2545567
719,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_B,9az6_F,1586.56 Å²,134,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965607/2427043/90462549/2545568
72,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_E,8iai_5,348.75 Å²,30,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965315/1987798/72502327/2132130
720,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_B,9az6_J,464.48 Å²,37,,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965607/2427045/90462553/2545569
721,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_B,9az6_K,196.85 Å²,22,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965607/2427047/90462554/2545570
724,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_D,8f8q_C,414.10 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966119/2005813/73121111/2147397
725,8f8q,Cryo-EM structure of the CapZ-capped barbed end of F-actin,2023-06-07,2.8 Å,8f8q_E,8f8q_C,1178.64 Å²,97,7.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966119/2005815/73121112/2147398
729,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_I,7pdz_E,973.56 Å²,74,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965352/1647680/58640709/1774695
73,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_E,8iai_6,1245.54 Å²,101,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965315/1987812/72502352/2132137
730,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_I,7pdz_F,353.83 Å²,28,3.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965352/1647684/58640720/1774697
731,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_I,7pdz_J,410.27 Å²,36,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965352/1647687/58640731/1774699
732,7pdz,Structure of capping protein bound to the barbed end of a cytoplasmic actin filament,2021-09-01,3.8 Å,7pdz_I,7pdz_K,1186.47 Å²,104,12.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965352/1647689/58640732/1774700
733,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_B,9az6_A,412.52 Å²,36,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965608/2427031/90462534/2545562
734,9az6,F-actin-Talin(R13-DD) complex,2025-02-12,3.0 Å,9az6_C,9az6_A,1183.48 Å²,97,6.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965608/2427033/90462535/2545563
